# Written by the BoltzWann module of the Wannier90 code.
# [Seebeck coefficient in SI units, i.e. in V/K]
# Mu(eV) Temp(K) Seebeck_xx Seebeck_xy Seebeck_xz Seebeck_yx Seebeck_yy Seebeck_yz Seebeck_zx Seebeck_zy Seebeck_zz
   7.530000000       700.0000000     -0.1630663823E-04 -0.4931235362E-09  0.8528823785E-08 -0.4976943322E-09 -0.1627836743E-04 -0.4526708371E-07  0.8537265223E-08 -0.4515121351E-07 -0.1620857921E-04
   7.540000000       300.0000000     -0.1601654296E-04  0.3899307009E-09  0.1732033458E-07  0.4285086384E-09 -0.1619457848E-04 -0.6006375701E-07  0.1733543815E-07 -0.6000746781E-07 -0.1597652578E-04
   7.540000000       500.0000000     -0.1730990481E-04 -0.5462746818E-09  0.1059044072E-07 -0.5495377489E-09 -0.1735896025E-04 -0.4995443146E-07  0.1059899392E-07 -0.4984909459E-07 -0.1723511205E-04
   7.540000000       700.0000000     -0.1624342682E-04 -0.2976206021E-08  0.6973749836E-08 -0.2985929420E-08 -0.1619222286E-04 -0.4512253053E-07  0.6981502304E-08 -0.4501502479E-07 -0.1615015131E-04
   7.550000000       300.0000000     -0.1622923564E-04 -0.1158440918E-07  0.6873659872E-08 -0.1157143966E-07 -0.1634360339E-04 -0.7634348987E-07  0.6885492972E-08 -0.7627427156E-07 -0.1617586760E-04
   7.550000000       500.0000000     -0.1719041872E-04 -0.5505759709E-08  0.7207100301E-08 -0.5519312970E-08 -0.1720422324E-04 -0.5204970329E-07  0.7214551882E-08 -0.5195067573E-07 -0.1711445144E-04
   7.550000000       700.0000000     -0.1598639902E-04 -0.5460832271E-08  0.5267492046E-08 -0.5475355903E-08 -0.1590984256E-04 -0.4438955391E-07  0.5274545239E-08 -0.4429322803E-07 -0.1589801592E-04
   7.560000000       300.0000000     -0.1568269056E-04 -0.2039842387E-07 -0.1299570793E-08 -0.2040534335E-07 -0.1572148087E-04 -0.8243978688E-07 -0.1291045969E-08 -0.8237504511E-07 -0.1561222865E-04
   7.560000000       500.0000000     -0.1678346615E-04 -0.1002694081E-07  0.3677273234E-08 -0.1004910963E-07 -0.1675828121E-04 -0.5227550880E-07  0.3683488490E-08 -0.5218875383E-07 -0.1670709060E-04
   7.560000000       700.0000000     -0.1553762744E-04 -0.7844543992E-08  0.3483323961E-08 -0.7863245318E-08 -0.1543389276E-04 -0.4301354097E-07  0.3489666237E-08 -0.4293131402E-07 -0.1545438338E-04
   7.570000000       300.0000000     -0.1453853322E-04 -0.2577222777E-07 -0.6516895769E-08 -0.2579222414E-07 -0.1450540877E-04 -0.7802339274E-07 -0.6511100152E-08 -0.7797783463E-07 -0.1445433170E-04
   7.570000000       500.0000000     -0.1610574658E-04 -0.1385220488E-07  0.2653574131E-09 -0.1388076251E-07 -0.1603972714E-04 -0.5049383010E-07  0.2702789504E-09 -0.5042523582E-07 -0.1603007564E-04
   7.570000000       700.0000000     -0.1490375622E-04 -0.1003978874E-07  0.1695984418E-08 -0.1006182520E-07 -0.1477165515E-04 -0.4098120456E-07  0.1701609089E-08 -0.4091595306E-07 -0.1482601407E-04
   7.580000000       300.0000000     -0.1310857284E-04 -0.2833369736E-07 -0.9465971995E-08 -0.2836051924E-07 -0.1301750711E-04 -0.6558847232E-07 -0.9462157050E-08 -0.6557202161E-07 -0.1302000101E-04
   7.580000000       500.0000000     -0.1518683334E-04 -0.1683223471E-07 -0.2832454767E-08 -0.1686466922E-07 -0.1507988616E-04 -0.4684018945E-07 -0.2828811437E-08 -0.4679497739E-07 -0.1511319468E-04
   7.580000000       700.0000000     -0.1409547481E-04 -0.1197924680E-07 -0.2475197227E-10 -0.1200361839E-07 -0.1393445951E-04 -0.3832221065E-07 -0.1984248536E-10 -0.3827662657E-07 -0.1402368897E-04
   7.590000000       300.0000000     -0.1167383064E-04 -0.2878148593E-07 -0.1145764164E-07 -0.2880967237E-07 -0.1154198115E-04 -0.4903932093E-07 -0.1145561345E-07 -0.4905783667E-07 -0.1159338022E-04
   7.590000000       500.0000000     -0.1406312231E-04 -0.1892243527E-07 -0.5488040955E-08 -0.1895619371E-07 -0.1391653621E-04 -0.4166686058E-07 -0.5485591224E-08 -0.4164915657E-07 -0.1399282850E-04
   7.590000000       700.0000000     -0.1312675065E-04 -0.1361836439E-07 -0.1619032202E-08 -0.1364398128E-07 -0.1293688108E-04 -0.3510505892E-07 -0.1614824848E-08 -0.3508152701E-07 -0.1306144359E-04
   7.600000000       300.0000000     -0.1033914071E-04 -0.2752867898E-07 -0.1364708545E-07 -0.2755310787E-07 -0.1018038272E-04 -0.3232682491E-07 -0.1364766093E-07 -0.3238350623E-07 -0.1027816255E-04
   7.600000000       500.0000000     -0.1277218291E-04 -0.2016471805E-07 -0.7623614385E-08 -0.2019740848E-07 -0.1258818367E-04 -0.3544710408E-07 -0.7622200143E-08 -0.3545969961E-07 -0.1270627424E-04
   7.600000000       700.0000000     -0.1201394763E-04 -0.1493518713E-07 -0.3040157599E-08 -0.1496093546E-07 -0.1179583299E-04 -0.3142843154E-07 -0.3036630035E-08 -0.3142893732E-07 -0.1195569229E-04
   7.610000000       300.0000000     -0.9032856923E-05 -0.2488472672E-07 -0.1634139115E-07 -0.2490054127E-07 -0.8853215891E-05 -0.1825588374E-07 -0.1634583773E-07 -0.1835194562E-07 -0.8996621146E-05
   7.610000000       500.0000000     -0.1134923057E-04 -0.2066387658E-07 -0.9193301277E-08 -0.2069342733E-07 -0.1113060918E-04 -0.2867458629E-07 -0.9192680672E-08 -0.2871887441E-07 -0.1128828960E-04
   7.610000000       700.0000000     -0.1077494969E-04 -0.1592797278E-07 -0.4256233136E-08 -0.1595277297E-07 -0.1052967410E-04 -0.2740997915E-07 -0.4253357961E-08 -0.2743605355E-07 -0.1072436202E-04
   7.620000000       300.0000000     -0.7636531999E-05 -0.2133555424E-07 -0.1872723073E-07 -0.2133890032E-07 -0.7433489894E-05 -0.7826164204E-08 -0.1873571227E-07 -0.7960417600E-08 -0.7620983175E-05
   7.620000000       500.0000000     -0.9826016249E-05 -0.2056370695E-07 -0.1017617194E-07 -0.2058848654E-07 -0.9575918812E-05 -0.2178590141E-07 -0.1017601710E-07 -0.2186195285E-07 -0.9770139227E-05
   7.620000000       700.0000000     -0.9428375760E-05 -0.1661126999E-07 -0.5250529336E-08 -0.1663412334E-07 -0.9157416685E-05 -0.2317465655E-07 -0.5248281059E-08 -0.2322735817E-07 -0.9386119426E-05
   7.630000000       300.0000000     -0.6118276798E-05 -0.1751279622E-07 -0.1937326319E-07 -0.1750181576E-07 -0.5884952781E-05 -0.4562231288E-09 -0.1938356118E-07 -0.6242798358E-09 -0.6111078519E-05
   7.630000000       500.0000000     -0.8231179298E-05 -0.2002462235E-07 -0.1058274047E-07 -0.2004351688E-07 -0.7953059967E-05 -0.1512027596E-07 -0.1058266161E-07 -0.1522702001E-07 -0.8180136465E-05
   7.630000000       700.0000000     -0.7992928683E-05 -0.1701120020E-07 -0.6020808407E-08 -0.1703122118E-07 -0.7698073693E-05 -0.1884433424E-07 -0.6019172644E-08 -0.1892426605E-07 -0.7959731141E-05
   7.640000000       300.0000000     -0.4560901291E-05 -0.1394384820E-07 -0.1727231440E-07 -0.1391913066E-07 -0.4292790519E-05  0.5148683740E-08 -0.1728017388E-07  0.4954343923E-08 -0.4546731751E-05
   7.640000000       500.0000000     -0.6590808382E-05 -0.1920339897E-07 -0.1046701212E-07 -0.1921583615E-07 -0.6288468352E-05 -0.8915008055E-08 -0.1046661798E-07 -0.9050485283E-08 -0.6544352741E-05
   7.640000000       700.0000000     -0.6486883360E-05 -0.1716062486E-07 -0.6577749092E-08 -0.1717705781E-07 -0.6170147576E-05 -0.1452972505E-07 -0.6576733019E-08 -0.1463707927E-07 -0.6463559142E-05
   7.650000000       300.0000000     -0.3084736283E-05 -0.1097024033E-07 -0.1267713481E-07 -0.1093470173E-07 -0.2784878155E-05  0.1009974886E-07 -0.1267821364E-07  0.9888443161E-08 -0.3051827986E-05
   7.650000000       500.0000000     -0.4928585799E-05 -0.1823585401E-07 -0.9931787393E-08 -0.1824176010E-07 -0.4606184463E-05 -0.3323575517E-08 -0.9930773522E-08 -0.3485231408E-08 -0.4886809469E-05
   7.650000000       700.0000000     -0.4927695544E-05 -0.1709476878E-07 -0.6942544509E-08 -0.1710698966E-07 -0.4591240378E-05 -0.1032495181E-07 -0.6942187134E-08 -0.1045957524E-07 -0.4915170350E-05
   7.660000000       300.0000000     -0.1743804594E-05 -0.8904126625E-08 -0.7089116370E-08 -0.8862896894E-08 -0.1423899071E-05  0.1480652322E-07 -0.7081191787E-08  0.1458764004E-07 -0.1688436656E-05
   7.660000000       500.0000000     -0.3265753850E-05 -0.1722346321E-07 -0.9118523980E-08 -0.1722314444E-07 -0.2927696290E-05  0.1560730874E-08 -0.9116762011E-08  0.1375740270E-08 -0.3229369554E-05
   7.660000000       700.0000000     -0.3331701943E-05 -0.1684773252E-07 -0.7143807841E-08 -0.1685523777E-07 -0.2977755745E-05 -0.6304555768E-08 -0.7144188389E-08 -0.6466027147E-08 -0.3331030623E-05
   7.670000000       300.0000000     -0.4788420300E-06 -0.8070096254E-08 -0.2370706500E-08 -0.8030342657E-08 -0.1565841105E-06  0.1890482516E-07 -0.2354722932E-08  0.1868677408E-07 -0.4064330894E-06
   7.670000000       500.0000000     -0.1621466997E-05 -0.1622509101E-07 -0.8182195981E-08 -0.1621904357E-07 -0.1272135506E-05  0.5689160012E-08 -0.8179790837E-08  0.5483673981E-08 -0.1591919186E-05
   7.670000000       700.0000000     -0.1713880721E-05 -0.1645017206E-07 -0.7214074506E-08 -0.1645255870E-07 -0.1344663457E-05 -0.2522503414E-08 -0.7215317361E-08 -0.2710214533E-08 -0.1726253709E-05
   7.680000000       300.0000000      0.8330937274E-06 -0.8529070097E-08  0.3313493845E-09 -0.8498630386E-08  0.1138946692E-05  0.2154971514E-07  0.3518408470E-09  0.2133965979E-07  0.9099838338E-06
   7.680000000       500.0000000     -0.1363987212E-07 -0.1525534060E-07 -0.7260306752E-08 -0.1524401475E-07  0.3429830051E-06  0.9054979355E-08 -0.7257599103E-08  0.8831565852E-08  0.6987081071E-08
   7.680000000       700.0000000     -0.8764576457E-07 -0.1592825538E-07 -0.7186345474E-08 -0.1592519763E-07  0.2946980344E-06  0.9872432851E-09 -0.7188620686E-08  0.7740101769E-09 -0.1143816152E-06
   7.690000000       300.0000000      0.2260983828E-05 -0.9811789995E-08  0.9986040938E-09 -0.9796116637E-08  0.2536399701E-05  0.2190936954E-07  0.1019009893E-08  0.2171302865E-07  0.2326923172E-05
   7.690000000       500.0000000      0.1540399405E-05 -0.1429089658E-07 -0.6448054844E-08 -0.1427446362E-07  0.1901106862E-05  0.1170032626E-07 -0.6445566925E-08  0.1146105337E-07  0.1549635166E-05
   7.690000000       700.0000000      0.1535340745E-05 -0.1530382591E-07 -0.7091178306E-08 -0.1529505464E-07  0.1928795208E-05  0.4208891856E-08 -0.7094697588E-08  0.3970897017E-08  0.1492815486E-05
   7.700000000       300.0000000      0.3720630824E-05 -0.1107839996E-07  0.3168614689E-09 -0.1107745565E-07  0.3961334605E-05  0.1962760001E-07  0.3331172120E-09  0.1944859678E-07  0.3762675597E-05
   7.700000000       500.0000000      0.3024533420E-05 -0.1328472117E-07 -0.5787570764E-08 -0.1326290818E-07  0.3387141723E-05  0.1372277167E-07 -0.5785914503E-08  0.1346903031E-07  0.3019840594E-05
   7.700000000       700.0000000      0.3145333698E-05 -0.1459552678E-07 -0.6954752533E-08 -0.1458081751E-07  0.3548045791E-05  0.7141900805E-08 -0.6959761557E-08  0.6879895838E-08  0.3085513206E-05
   7.710000000       300.0000000      0.4979498095E-05 -0.1159456662E-07 -0.9927723116E-09 -0.1160203098E-07  0.5192936815E-05  0.1514796782E-07 -0.9832294241E-09  0.1498665629E-07  0.4991787441E-05
   7.710000000       500.0000000      0.4426321619E-05 -0.1218541747E-07 -0.5271886201E-08 -0.1215746901E-07  0.4789696009E-05  0.1527086855E-07 -0.5271664259E-08  0.1500327024E-07  0.4405362648E-05
   7.710000000       700.0000000      0.4734620253E-05 -0.1382049233E-07 -0.6798133909E-08 -0.1379966598E-07  0.5144911956E-05  0.9797164382E-08 -0.6804902388E-08  0.9511860989E-08  0.4655951419E-05
   7.720000000       300.0000000      0.5783663640E-05 -0.1103870125E-07 -0.2500674513E-08 -0.1104393132E-07  0.5986091818E-05  0.9904685720E-08 -0.2498539635E-08  0.9756372469E-08  0.5769221861E-05
   7.720000000       500.0000000      0.5740611060E-05 -0.1095715360E-07 -0.4858958659E-08 -0.1092195060E-07  0.6104454773E-05  0.1652199086E-07 -0.4860688524E-08  0.1624037645E-07  0.5701370177E-05
   7.720000000       700.0000000      0.6297536864E-05 -0.1299612675E-07 -0.6637705991E-08 -0.1296906433E-07  0.6713896006E-05  0.1219263592E-07 -0.6646517141E-08  0.1188469660E-07  0.6198450119E-05
   7.730000000       300.0000000      0.6036191539E-05 -0.9382657618E-08 -0.3959830165E-08 -0.9373600444E-08  0.6245562624E-05  0.6139805062E-08 -0.3963977945E-08  0.5992991181E-08  0.6004846286E-05
   7.730000000       500.0000000      0.6972391095E-05 -0.9595491304E-08 -0.4490014246E-08 -0.9551812260E-08  0.7336872250E-05  0.1764390259E-07 -0.4494095260E-08  0.1734749828E-07  0.6913117985E-05
   7.730000000       700.0000000      0.7830338007E-05 -0.1214149001E-07 -0.6486504221E-08 -0.1210815920E-07  0.8251391994E-05  0.1434894488E-07 -0.6497644823E-08  0.1401899489E-07  0.7709274917E-05
   7.740000000       300.0000000      0.5902881014E-05 -0.6615040984E-08 -0.5029697713E-08 -0.6580537766E-08  0.6130923396E-05  0.5959540378E-08 -0.5037630875E-08  0.5796718325E-08  0.5865914579E-05
   7.740000000       500.0000000      0.8136777500E-05 -0.8135769895E-08 -0.4108242278E-08 -0.8082635203E-08  0.8502132542E-05  0.1875112392E-07 -0.4114969790E-08  0.1843885417E-07  0.8055792156E-05
   7.740000000       700.0000000      0.9330890477E-05 -0.1127790922E-07 -0.6356031632E-08 -0.1123839741E-07  0.9755369483E-05  0.1628572321E-07 -0.6369783115E-08  0.1593437971E-07  0.9186329213E-05
   7.750000000       300.0000000      0.5752514634E-05 -0.2805169325E-08 -0.5207893990E-08 -0.2737444670E-08  0.5999962119E-05  0.9932481101E-08 -0.5216680586E-08  0.9736028797E-08  0.5716507322E-05
   7.750000000       500.0000000      0.9255171588E-05 -0.6652012322E-08 -0.3675517319E-08 -0.6589021381E-08  0.9621430424E-05  0.1987360473E-07 -0.3685131908E-08  0.1954451600E-07  0.9150626405E-05
   7.750000000       700.0000000      0.1079821421E-04 -0.1042861884E-07 -0.6258078980E-08 -0.1038316542E-07  0.1122491042E-04  0.1801932839E-07 -0.6274709027E-08  0.1764723969E-07  0.1062869654E-04
   7.760000000       300.0000000      0.5959015518E-05  0.1504855780E-08 -0.4119134312E-08  0.1606470531E-08  0.6216203571E-05  0.1645048455E-07 -0.4126614636E-08  0.1621168102E-07  0.5922161943E-05
   7.760000000       500.0000000      0.1034863714E-04 -0.5245407411E-08 -0.3184867130E-08 -0.5172968680E-08  0.1071555780E-04  0.2095340432E-07 -0.3197614771E-08  0.2060708896E-07  0.1021834780E-04
   7.760000000       700.0000000      0.1223194333E-04 -0.9617472604E-08 -0.6206114076E-08 -0.9566493169E-08  0.1265967067E-04  0.1956237595E-07 -0.6225867596E-08  0.1917026120E-07  0.1203610804E-04
   7.770000000       300.0000000      0.6702087873E-05  0.5210087714E-08 -0.1853975289E-08  0.5336361116E-08  0.6954418647E-05  0.2263261526E-07 -0.1859614919E-08  0.2235725907E-07  0.6654856809E-05
   7.770000000       500.0000000      0.1143118303E-04 -0.4023423880E-08 -0.2665829306E-08 -0.3942797148E-08  0.1179838781E-04  0.2187385446E-07 -0.2682004989E-08  0.2151073098E-07  0.1127260768E-04
   7.770000000       700.0000000      0.1363181608E-04 -0.8867013816E-08 -0.6215930509E-08 -0.8811110835E-08  0.1405937130E-04  0.2092502392E-07 -0.6239018531E-08  0.2051370378E-07  0.1340844287E-04
   7.780000000       300.0000000      0.7891011432E-05  0.7158147603E-08  0.1021647345E-08  0.7291601506E-08  0.8126497814E-05  0.2600077419E-07  0.1016754112E-08  0.2570696726E-07  0.7820255392E-05
   7.780000000       500.0000000      0.1250588496E-04 -0.3074065822E-08 -0.2180511818E-08 -0.2987185779E-08  0.1287310086E-04  0.2251063164E-07 -0.2200466141E-08  0.2213196635E-07  0.1231626827E-04
   7.780000000       700.0000000      0.1499730027E-04 -0.8196375888E-08 -0.6305429117E-08 -0.8136334344E-08  0.1542342276E-04  0.2211744061E-07 -0.6332014485E-08  0.2168785145E-07  0.1474536633E-04
   7.790000000       300.0000000      0.9235521115E-05  0.6804761171E-08  0.3729991363E-08  0.6925922440E-08  0.9450728195E-05  0.2558007229E-07  0.3723835656E-08  0.2529015955E-07  0.9129465225E-05
   7.790000000       500.0000000      0.1356545058E-04 -0.2443025843E-08 -0.1810684349E-08 -0.2352145987E-08  0.1393271518E-04  0.2278440316E-07 -0.1834787124E-08  0.2239204222E-07  0.1334208705E-04
   7.790000000       700.0000000      0.1632741969E-04 -0.7619555115E-08 -0.6493608749E-08 -0.7556325813E-08  0.1675074550E-04  0.2315252053E-07 -0.6523788211E-08  0.2270570979E-07  0.1604616793E-04
   7.800000000       300.0000000      0.1040391155E-04  0.4472407993E-08  0.5536751923E-08  0.4567161205E-08  0.1060557873E-04  0.2193145496E-07  0.5527279576E-08  0.2166348464E-07  0.1025563866E-04
   7.800000000       500.0000000      0.1459671067E-04 -0.2121861031E-08 -0.1639412197E-08 -0.2029121063E-08  0.1496442783E-04  0.2269572478E-07 -0.1667982548E-08  0.2229160383E-07  0.1433724735E-04
   7.800000000       700.0000000      0.1762078152E-04 -0.7144519490E-08 -0.6799017265E-08 -0.7079196719E-08  0.1803978708E-04  0.2404782923E-07 -0.6832800485E-08  0.2358493545E-07  0.1730979717E-04
   7.810000000       300.0000000      0.1118039689E-04  0.1122803323E-08  0.5936641817E-08  0.1186920417E-08  0.1138217798E-04  0.1647589499E-07  0.5922334950E-08  0.1623874792E-07  0.1098847267E-04
   7.810000000       500.0000000      0.1558677546E-04 -0.2051805981E-08 -0.1732958370E-08 -0.1958855827E-08  0.1595557761E-04  0.2233256171E-07 -0.1766180446E-08  0.2191812665E-07  0.1528947961E-04
   7.810000000       700.0000000      0.1887574257E-04 -0.6773402508E-08 -0.7238011192E-08 -0.6707204795E-08  0.1928867575E-04  0.2482598123E-07 -0.7275298039E-08  0.2434820812E-07  0.1853503296E-04
   7.820000000       300.0000000      0.1154793549E-04 -0.2128016242E-08  0.4852331733E-08 -0.2089055526E-08  0.1176391159E-04  0.1068519738E-07  0.4832404365E-08  0.1047850742E-07  0.1131424423E-04
   7.820000000       500.0000000      0.1652807122E-04 -0.2142143467E-08 -0.2128968756E-08 -0.2049940217E-08  0.1689852895E-04  0.2185224704E-07 -0.2166812544E-08  0.2142793499E-07  0.1619202182E-04
   7.820000000       700.0000000      0.2009061716E-04 -0.6503736896E-08 -0.7823162276E-08 -0.6437999259E-08  0.2049541658E-04  0.2551310050E-07 -0.7863720323E-08  0.2502169836E-07  0.1972068918E-04
   7.830000000       300.0000000      0.1166665793E-04 -0.4402678519E-08  0.2757202635E-08 -0.4377209257E-08  0.1190486083E-04  0.5638924534E-08  0.2731472375E-08  0.5455538807E-08  0.1139319125E-04
   7.830000000       500.0000000      0.1742029104E-04 -0.2297078276E-08 -0.2835081879E-08 -0.2205919232E-08  0.1779256452E-04  0.2144687595E-07 -0.2877240626E-08  0.2101178365E-07  0.1704549416E-04
   7.830000000       700.0000000      0.2126383421E-04 -0.6330397574E-08 -0.8562034065E-08 -0.6266580860E-08  0.2165804086E-04  0.2613553344E-07 -0.8605478363E-08  0.2563180210E-07  0.2086576455E-04
   7.840000000       300.0000000      0.1177221288E-04 -0.5160385905E-08  0.5223053608E-09 -0.5134009653E-08  0.1203186522E-04  0.2112525220E-08  0.4908507028E-09  0.1939484190E-08  0.1145922469E-04
   7.840000000       500.0000000      0.1826891992E-04 -0.2442740485E-08 -0.3838307578E-08 -0.2352530464E-08  0.1864244252E-04  0.2130248580E-07 -0.3884151737E-08  0.2085431933E-07  0.1785637414E-04
   7.840000000       700.0000000      0.2239398850E-04 -0.6247733316E-08 -0.9456372514E-08 -0.6187451558E-08  0.2277465630E-04  0.2671543470E-07 -0.9502149677E-08  0.2620075946E-07  0.2196948281E-04
   7.850000000       300.0000000      0.1205494530E-04 -0.4206831596E-08 -0.9997745710E-09 -0.4164508612E-08  0.1232969254E-04  0.8269927667E-09 -0.1036888678E-08  0.6435774022E-09  0.1170166983E-04
   7.850000000       500.0000000      0.1908157962E-04 -0.2546417150E-08 -0.5120823981E-08 -0.2457112042E-08  0.1945480692E-04  0.2156025164E-07 -0.5169363432E-08  0.2109561970E-07  0.1863332011E-04
   7.850000000       700.0000000      0.2347978147E-04 -0.6251329547E-08 -0.1050158147E-07 -0.6196390972E-08  0.2384339492E-04  0.2726612988E-07 -0.1054895992E-07  0.2674205568E-07  0.2303121970E-04
   7.860000000       300.0000000      0.1257943038E-04 -0.1859269231E-08 -0.1415173961E-08 -0.1788085656E-08  0.1286512543E-04  0.2369546927E-08 -0.1457691716E-08  0.2145856296E-08  0.1218644820E-04
   7.860000000       500.0000000      0.1986425721E-04 -0.2622550210E-08 -0.6674251595E-08 -0.2534679775E-08  0.2023444040E-04  0.2228562241E-07 -0.6724099314E-08  0.2180069540E-07  0.1938339169E-04
   7.860000000       700.0000000      0.2451988722E-04 -0.6338968711E-08 -0.1168626064E-07 -0.6291421316E-08  0.2486229573E-04  0.2778823668E-07 -0.1173432873E-07  0.2725657697E-07  0.2405035325E-04
   7.870000000       300.0000000      0.1326900749E-04  0.9591598532E-09 -0.1062057390E-08  0.1065497677E-08  0.1357055115E-04  0.6806553162E-08 -0.1108577910E-08  0.6507246861E-08  0.1284012496E-04
   7.870000000       500.0000000      0.2061924014E-04 -0.2723855777E-08 -0.8504164834E-08 -0.2639008293E-08  0.2098214661E-04  0.2345018605E-07 -0.8553507405E-08  0.2294167468E-07  0.2010997293E-04
   7.870000000       700.0000000      0.2551279424E-04 -0.6510596325E-08 -0.1299161618E-07 -0.6472765929E-08  0.2582917398E-04  0.2826740552E-07 -0.1303928979E-07  0.2773037268E-07  0.2502608840E-04
   7.880000000       300.0000000      0.1395042088E-04  0.3008194403E-08 -0.1030364475E-08  0.3145251081E-08  0.1428146294E-04  0.1343821607E-07 -0.1076746955E-08  0.1303192615E-07  0.1349251757E-04
   7.880000000       500.0000000      0.2134550004E-04 -0.2920769294E-08 -0.1062059937E-07 -0.2841924344E-08  0.2169504220E-04  0.2492998327E-07 -0.1066719617E-07  0.2439629552E-07  0.2081313464E-04
   7.880000000       700.0000000      0.2645666090E-04 -0.6767378043E-08 -0.1439070487E-07 -0.6741886000E-08  0.2674151693E-04  0.2867426081E-07 -0.1443674593E-07  0.2813459590E-07  0.2595729404E-04
   7.890000000       300.0000000      0.1444685550E-04  0.3316969168E-08 -0.2750841872E-08  0.3468956367E-08  0.1482047360E-04  0.2096701733E-07 -0.2788979124E-08  0.2043728651E-07  0.1396789446E-04
   7.890000000       500.0000000      0.2204091797E-04 -0.3277129863E-08 -0.1301746197E-07 -0.3208762310E-08  0.2236875565E-04  0.2652137578E-07 -0.1305870244E-07  0.2596372290E-07  0.2149183496E-04
   7.890000000       700.0000000      0.2734919532E-04 -0.7110151231E-08 -0.1584767599E-07 -0.7099900693E-08  0.2759641723E-04  0.2896674325E-07 -0.1589072259E-07  0.2842781739E-07  0.2684236290E-04
   7.900000000       300.0000000      0.1468683823E-04  0.1772201448E-08 -0.7045763239E-08  0.1917200753E-08  0.1510194952E-04  0.2794845350E-07 -0.7064905201E-08  0.2730072659E-07  0.1419363458E-04
   7.900000000       500.0000000      0.2270478685E-04 -0.3832197246E-08 -0.1565063164E-07 -0.3780143085E-08  0.2300008042E-04  0.2797141458E-07 -0.1568366701E-07  0.2739460457E-07  0.2214640305E-04
   7.900000000       700.0000000      0.2818754467E-04 -0.7537660913E-08 -0.1731733440E-07 -0.7545783988E-08  0.2839052831E-04  0.2909464727E-07 -0.1735594252E-07  0.2856050614E-07  0.2767907952E-04
   7.910000000       300.0000000      0.1475883006E-04 -0.6679568589E-09 -0.1323510294E-07 -0.5478760598E-09  0.1519102250E-04  0.3324302378E-07 -0.1322680700E-07  0.3250410042E-07  0.1425642111E-04
   7.910000000       500.0000000      0.2333893750E-04 -0.4596494227E-08 -0.1842661584E-07 -0.4567641423E-08  0.2358847177E-04  0.2901577967E-07 -0.1844854984E-07  0.2842849106E-07  0.2277965223E-04
   7.910000000       700.0000000      0.2896817096E-04 -0.8044905122E-08 -0.1874538391E-07 -0.8074667658E-08  0.2912001394E-04  0.2900579329E-07 -0.1877807902E-07  0.2848112136E-07  0.2846447291E-04
   7.920000000       300.0000000      0.1485680450E-04 -0.2527792510E-08 -0.1942175849E-07 -0.2438991927E-08  0.1525997802E-04  0.3625837166E-07 -0.1938481288E-07  0.3546877536E-07  0.1435028766E-04
   7.920000000       500.0000000      0.2394666460E-04 -0.5561696747E-08 -0.2120821095E-07 -0.5563598532E-08  0.2413549484E-04  0.2941591659E-07 -0.2121630402E-07  0.2883037125E-07  0.2339578649E-04
   7.920000000       700.0000000      0.2968670264E-04 -0.8621746426E-08 -0.2006960305E-07 -0.8676411541E-08  0.2978047319E-04  0.2865303559E-07 -0.2009493885E-07  0.2814302656E-07  0.2919464361E-04
   7.930000000       300.0000000      0.1515421236E-04 -0.2950648663E-08 -0.2403134951E-07 -0.2891636577E-08  0.1547228797E-04  0.3689656051E-07 -0.2397053643E-07  0.3610065669E-07  0.1465191499E-04
   7.930000000       500.0000000      0.2452991645E-04 -0.6716487738E-08 -0.2383330667E-07 -0.6756964433E-08  0.2464252857E-04  0.2898880731E-07 -0.2382514703E-07  0.2841990186E-07  0.2399754810E-04
   7.930000000       700.0000000      0.3033777631E-04 -0.9251771472E-08 -0.2122201227E-07 -0.9334426841E-08  0.3036684422E-04  0.2800121295E-07 -0.2123863276E-07  0.2751134613E-07  0.2986457978E-04
   7.940000000       300.0000000      0.1570914299E-04 -0.2415322648E-08 -0.2702214074E-07 -0.2389715988E-08  0.1589127170E-04  0.3529059207E-07 -0.2694068155E-07  0.3453037899E-07  0.1522444058E-04
   7.940000000       500.0000000      0.2508621468E-04 -0.8056451304E-08 -0.2613530296E-07 -0.8143169596E-08  0.2510801831E-04  0.2762682903E-07 -0.2610893128E-07  0.2709087798E-07  0.2458306506E-04
   7.940000000       700.0000000      0.3091490509E-04 -0.9911297930E-08 -0.2213190665E-07 -0.1002465534E-07  0.3087331238E-04  0.2703318809E-07 -0.2213860707E-07  0.2656892461E-07  0.3046799981E-04
   7.950000000       300.0000000      0.1645485922E-04 -0.2290884750E-08 -0.2947685332E-07 -0.2316246056E-08  0.1646715780E-04  0.3154271942E-07 -0.2937035873E-07  0.3085758801E-07  0.1600495879E-04
   7.950000000       500.0000000      0.2560693842E-04 -0.9579880566E-08 -0.2795499233E-07 -0.9719839516E-08  0.2552580680E-04  0.2530906740E-07 -0.2790900677E-07  0.2482232627E-07  0.2514404303E-04
   7.950000000       700.0000000      0.3141041506E-04 -0.1056848685E-07 -0.2272952571E-07 -0.1071466603E-07  0.3129325546E-04  0.2575425044E-07 -0.2272530804E-07  0.2532067568E-07  0.3099726418E-04
   7.960000000       300.0000000      0.1724314639E-04 -0.3743944606E-08 -0.3221943498E-07 -0.3847654845E-08  0.1707310636E-04  0.2562945939E-07 -0.3207798344E-07  0.2505932792E-07  0.1684597198E-04
